id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license,Cluster,Anomaly
42841927,Private Small Room 4,31020828564,unconfirmed,Han,Manhattan,Hell's Kitchen,40.7619,-73.995,United States,US,True,moderate,Private room,2008.0,0.6878260869565218,$168 ,0.17821782178217824,0.2001953125,7/7/2019,5.89,2.0,6.0,0.051261187957689185,"Quiet, residential. No smoking. No pets",Unknown,1,1
42852421,Comfortable place for short term stay.,70940535780,verified,Samuel,Brooklyn,East Flatbush,40.65446,-73.92613,United States,US,False,flexible,Shared room,2005.0,0.9321739130434783,$224 ,0.19263249854397205,0.0009765625,10/10/2016,0.03,5.0,1.0,0.0027122321670735015,Unknown,Unknown,1,1
42855735,20-25 minutes to downtown NYC/30-40 to midtown,43604059590,verified,Alan,Brooklyn,Bedford-Stuyvesant,40.69625,-73.93696,United States,US,True,moderate,Private room,2012.0,0.893913043478261,$216 ,0.1824403028538148,0.0830078125,5/5/2019,2.45,2.0,4.0,0.06563601844317873,"-  1.Guest(s) agree to NO PARTIES anywhere on the property. Legal action will be taken for parties that cause damages to the unit, property, reputation, or relationship with building staff or other residents.  2.Smoking of any kind is not permitted in the unit or on the premises. Fee for smoking will be 10 times your total reservation cost. For example, your total reservation cost is $350. Fee for smoking on premises will be $3,500. 3.Guests agree to abide by maximum occupancy of unit, and observe quiet hours between 9pm and 9am  4.Guests are responsible for action of ALL GUESTS occupying their unit at all times.  5.Guests agree to return all keys, remotes. Replacement fees may apply for unreturned items  6.Guests understand that onsite building staff (maintenance and concierge) are not affiliated with AIRBNB. Please contact me directly for any needed items.  7.Guests understand that no pets are to be in the unit.  8.Guests agree to pay replacement cost for any unreturned items, and $6",Unknown,1,1
42856839,20-25 minutes to downtown NYC/30-40 to midtown,54521921402,unconfirmed,Alan,Brooklyn,Bedford-Stuyvesant,40.69784,-73.93694,United States,US,True,moderate,Private room,2012.0,0.2730434782608696,$73 ,0.1824403028538148,0.08203125,4/20/2019,2.53,4.0,4.0,0.07973962571196094,"This apartment is in a 3 families residential building, there is a no smoking and no drug policy, and the occupants should be concerned with common courtesy and no noises after 9.30-10 pm. No parties are allowed.  We will meet you when you arrive at the building with the keys and will explain anything else you might like to know.  We look forward to meeting you.   ",Unknown,2,1
42864571,20-25 minutes to downtown NYC/30-40 to midtown,1549283875,unconfirmed,Alan,Brooklyn,Bedford-Stuyvesant,40.69568,-73.93384,United States,US,False,strict,Private room,2020.0,0.06260869565217392,$24 ,0.1824403028538148,0.0947265625,5/4/2019,2.79,5.0,4.0,0.08733387577976676,"PLEASE  NOTE: • 6.25% MA State Sales Tax is already incorporated into the room rate and extra guest fees. • The total listed as the cleaning fee is comprised of a $119 cleaning fee and a $39 damage protection plan which provides $3,000 worth of coverage for accidental damage to the property during the stay. There is no smoking allowed in the boat. Use of illegal substances will be cause for immediate termination of the rental and reported to the police. All pets must be on a leash when outside the boat.  Quiet hours are between 9:30pm and 8am.  Noise must be kept to a minimum during this time period.",Unknown,2,1
42896053,Large and inviting 3BR apartment,57626564019,unconfirmed,Allen,Brooklyn,Gravesend,40.59544,-73.97087,United States,US,False,moderate,Entire home/apt,2012.0,0.05130434782608696,$22 ,0.1783634245777519,0.1416015625,7/1/2019,4.24,4.0,2.0,0.012205044751830757,"Please, No pets No smoking in the building.  Thank-you.",Unknown,2,1
42903232,Duplex with Private Bathroom by Times Square,65550810270,verified,Michael,Manhattan,Hell's Kitchen,40.7658,-73.98795,United States,US,True,moderate,Private room,2010.0,0.8678260869565217,$210 ,0.17821782178217824,0.3115234375,7/1/2019,9.24,4.0,1.0,0.01817195551939246,"It is VERY important to me that you respect my belongings. I have lots of art, antiques, knick-knacks, books, fragile items, etc. Feel free to borrow a book as long as you return it in the same condition that you found it! Otherwise, please do not pick up or play with my things, go through my drawers, etc. My things are very loved by me, and most cannot be replaced. There will be ZERO tolerance for disrespect or cruelty towards my cats.",Unknown,1,1
42915935,Beautiful two bedroom apartment with backyard,12383483078,verified,Sunshine,Brooklyn,East New York,40.6735,-73.89635,United States,US,True,strict,Entire home/apt,2007.0,0.05652173913043479,$23 ,0.1824403028538148,0.10546875,6/20/2019,3.12,4.0,2.0,0.05858421480878764,"This is a self-service room.  The common areas are professionally cleaned but please be considerate and clean up after yourselves in common areas - especially after cooking and eating or using the bathroom.  No street shoes inside, please, so be sure to bring house slippers. Smoking is allowed outside. We recycle and have provided the necessary information so that you can too. Reusable containers for storing food and shopping bags for shopping are provided.  Please consider the environment and do not bring plastic bags or plastic wrap into this house. When in doubt, ask me!",Unknown,2,1
42926429,Modern Spacious Private One bedroom Free Parking.,46037770059,unconfirmed,Harvey,Queens,Flushing,40.72363,-73.80285,United States,US,False,strict,Entire home/apt,2014.0,0.893913043478261,$216 ,0.17821782178217824,0.1923828125,6/24/2019,5.81,3.0,1.0,0.09547057228098725,"Family friendly, no smoking please. Please bring trash outside, clean dishes before departure. Please be courteous to our neighbors no parties or pets are allowed.",Unknown,1,1
42952387,Sid's Victorian Peaceful Haven,49795111145,unconfirmed,Sidney,Brooklyn,Flatbush,40.64028,-73.96095,United States,US,False,moderate,Private room,2018.0,0.06347826086956522,$25 ,0.17821782178217824,0.130859375,6/19/2019,3.95,3.0,3.0,0.08597775969623,Shoes-off home Respectful Friendly Quiet No smoking of any substance on the property No pets Leave things as they were found Clean up after yourself Reminder: Rest of apartment (kitchen or living room) not available to guests  Guests may not have additional guests without clearing them with Celia or Jonathan.,Unknown,2,1
42958462,1 Bedroom in Upper East Side,1470744472,verified,Sanket,Manhattan,Upper East Side,40.77972,-73.94543,United States,US,False,strict,Private room,2013.0,0.006956521739130438,$12 ,0.19263249854397205,0.0,Unknown,,5.0,1.0,0.0027122321670735015,Shoes off apartment (slippers available to guests)  No smoking of any substance on the property  No parties Respectful  Friendly  Quiet  Leave things as they were found upon check-out,Unknown,2,1
42968404,Beautiful Sunny Small Room,32226162951,verified,Sharon,Brooklyn,Bedford-Stuyvesant,40.68624,-73.95528,United States,US,False,moderate,Private room,2006.0,0.3626086956521739,$93 ,0.17821782178217824,0.19921875,7/4/2019,5.92,4.0,1.0,0.046921616490371576,No smoking.,Unknown,0,1
42981659,Private natural light oasis with Super Host!!,72568888620,verified,Ann,Brooklyn,Cypress Hills,40.67825,-73.89416,United States,US,True,moderate,Private room,2004.0,0.2373913043478261,$65 ,0.17821782178217824,0.169921875,6/30/2019,5.06,5.0,1.0,0.032275562788174665,Please respect the residents at the building by keeping noise down and absolutely no smoking.  Thank you.,Unknown,2,1
43000437,Cozy 3rd floor room at Brooklyn&Breakfast,83823804312,verified,Brooklyn&   Breakfast    -Len-,Brooklyn,Prospect Heights,40.67758,-73.97123,United States,US,True,flexible,Private room,2004.0,0.04782608695652174,$21 ,0.17821782178217824,0.1640625,7/6/2019,4.91,3.0,13.0,0.0865202061296447,"Thank you for your reservation. By placing your reservation online you indicated that you accepted the terms and conditions which have been printed below.  Please review your reservation summary as below - then print, sign and return the agreement to:  (EMAIL HIDDEN) or fax it to (PHONE NUMBER HIDDEN) or  mail it to: Spare Suite, Inc., 119 Braintree Street, Suite 510, Boston, MA 02134, USA Upon receipt, we will send you the welcome document with check in instructions and how to get your keys. ------------------------------------------------------------------------ ------------------------------------------------------------------------ Terms of the Agreement: BOOKING AND REFUND POLICY Once booked your reservation is guaranteed for the check in and check out times and dates specified. All reservations must be paid in advance, in full for the entire period of stay.  All reservations are final, and NON REFUNDABLE UNDER ANY CIRCUMSTANCES.  If you feel you may need to cancel once booked, yo",Unknown,2,1
43010931,Cozy Room near Casino and Metro,22683480661,verified,Elvin,Queens,Ozone Park,40.67238,-73.83909,United States,US,True,moderate,Private room,2010.0,0.9060869565217392,$218 ,0.17821782178217824,0.20703125,6/30/2019,6.19,4.0,1.0,0.04719283970707893,"Guests need to understand that this is a private home, not a hotel.  Arrival and departure times are flexible with the owner's schedule. ",Unknown,1,1
43022529,Authentic Living in Manhattan,83863554751,unconfirmed,Shelley,Manhattan,Upper West Side,40.78074,-73.97849,United States,US,False,strict,Entire home/apt,2014.0,0.045217391304347834,$20 ,0.17821782178217824,0.134765625,6/22/2019,4.08,1.0,1.0,0.011391375101708706,"Have fun, but please be respectful of your neighbors with volume. Any noise complaints will will be forwarded to me and result in a negative review and requirement to leave the next day.",Unknown,2,1
43033575,Private room in Sunnyside 2 46th St,60332216560,unconfirmed,Nurcan,Queens,Sunnyside,40.73912,-73.92075,United States,US,False,strict,Private room,2003.0,0.8173913043478261,$198 ,0.17821782178217824,0.1640625,7/1/2019,4.93,5.0,3.0,0.09004610794684026,Sorry No Smoking  Sorry No Pets This is an elegant property for those who appreciate a quiet environment. Our property has no elevator and because of its historic nature is not Handicap Accessible.,Unknown,1,1
43034680,Private room in Sunnyside 1,79119374845,verified,Nurcan,Queens,Sunnyside,40.7385,-73.91993,United States,US,True,flexible,Private room,2013.0,0.06434782608695652,$25 ,0.17821782178217824,0.1396484375,5/29/2019,4.25,3.0,3.0,0.0903173311635476,No Smoking No Pets,Unknown,2,1
43061743,Bedroom in the heart of NYC,37918298064,verified,Greg,Manhattan,Chelsea,40.74587,-73.99149,United States,US,True,flexible,Private room,2020.0,0.2330434782608696,$64 ,0.17821782178217824,0.1953125,6/19/2019,5.87,3.0,4.0,0.018985625169514513,No Smoking No Pets,Unknown,2,1
43086596,Private Guestroom in Landmark Bklyn Brownstone,67109258885,unconfirmed,Mark Winston,Brooklyn,Crown Heights,40.67619,-73.94936,United States,US,False,strict,Entire home/apt,2016.0,0.8304347826086957,$201 ,0.17821782178217824,0.216796875,6/25/2019,6.61,2.0,1.0,0.011391375101708706,smoke-free campus.,Unknown,1,1
43097090,"Beautiful 2BR Apt, 1 Min Walk to Major Subway!",63442345288,unconfirmed,Sunshine,Brooklyn,East New York,40.67293,-73.89548,United States,US,True,flexible,Entire home/apt,2007.0,0.11478260869565218,$36 ,0.1824403028538148,0.06640625,5/14/2019,2.01,4.0,2.0,0.06970436669378899,"No guests can be allowed access to the building/grounds that have not been mentioned at the time the reservation was made.   This is to keep everyone, including my neighbors, safe. No smoking. No pets. Campsite rules - leave it as you found it please! (trash cans are right out the back door on the other side of the patio fence). Being low key/quiet after 10pm when on the patio is much appreciated by our neighbors.",Unknown,2,1
43101508,In a Chelsea loft:  A PERFECT private room & bath,6438892813,unconfirmed,Yochi,Manhattan,Chelsea,40.74348,-73.99365,United States,US,False,moderate,Private room,2022.0,0.9313043478260871,$224 ,0.17821782178217824,0.2001953125,7/5/2019,6.07,1.0,1.0,0.027122321670735017,This is a quiet building and we would only like guests that want quiet and privacy.  Absolutely no smoking on the premises.,Unknown,1,1
43109793,Sunny Manhattan 1 bedroom  in Landmark Brownstone,25560536165,verified,Michael,Manhattan,Washington Heights,40.83355,-73.93839,United States,US,False,flexible,Entire home/apt,2018.0,0.5217391304347827,$130 ,0.20428072218986607,0.00390625,5/31/2019,0.15,4.0,19.0,0.0924871168972064,No Smoking No Pets,Unknown,0,1
43126362,Prospect Heights,49172025484,unconfirmed,Noreen,Brooklyn,Crown Heights,40.67752,-73.96029,United States,US,False,strict,Entire home/apt,2008.0,0.26086956521739135,$70 ,0.18680838672102507,0.0,Unknown,,5.0,1.0,0.10143748304854897,Unknown,Unknown,2,1
43147901,new sunshine room in chinatown train F is around,31322903060,verified,Na,Manhattan,Chinatown,40.7135,-73.99121,United States,US,False,flexible,Private room,2016.0,0.000869565217391309,$10 ,0.17821782178217824,0.310546875,6/19/2019,9.39,4.0,1.0,0.01654461621914836,Unknown,Unknown,2,1
43169993,THE PRIVACY DEN ~ 5 MINUTES TO JFK,28809922775,verified,Miss Dy,Queens,Springfield Gardens,40.66735,-73.76647,United States,US,False,strict,Entire home/apt,2010.0,0.8878260869565218,$214 ,0.17821782178217824,0.423828125,6/19/2019,12.84,3.0,1.0,0.03037700027122322,No Smoking  No Pets,Unknown,1,1
43172203,NEW & PRIVATE 2 bedroom apt in stately townhouse,60631399450,verified,Ken,Brooklyn,Gowanus,40.68255,-73.9899,United States,US,False,flexible,Entire home/apt,2022.0,0.9904347826086957,$238 ,0.1824403028538148,0.115234375,6/6/2019,3.53,4.0,1.0,0.0745863845945213,"House Rules 1. All bookings made at least a week before check in are fully refundable if cancelled within 24 hours of booking. After this, you will receive a 50% refund if you cancel at least 7 days before the start of your trip. 2. Check-in time is any time after 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  3. All bookings require a security deposit of at least $300. 4. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in, we'll need a photo of your ID.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in most of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. I",Unknown,1,1
43177173,Comfy room in quaint apartment above the Park,34343026734,verified,Katharine,Manhattan,East Harlem,40.79523,-73.94278,United States,US,False,moderate,Private room,2017.0,0.8730434782608696,$211 ,0.19554455445544555,0.0,Unknown,,4.0,1.0,0.04963384865744508,Unknown,Unknown,1,1
43199265,Basement private room w/AC near LaGuardia Airport,42261034862,verified,Giovanni,Queens,East Elmhurst,40.75849,-73.87068,United States,US,True,moderate,Private room,2016.0,0.5078260869565218,$127 ,0.17821782178217824,0.212890625,7/7/2019,6.91,3.0,1.0,0.04420938432329808,The apartment is non-smoking and pets are not allowed.,Unknown,0,1
43231299,"Private room with yard, in the heart of Bushwick",4893638852,verified,Philip,Brooklyn,Bushwick,40.70035,-73.92366,United States,US,False,moderate,Private room,2016.0,0.5052173913043478,$126 ,0.1911764705882353,0.0,Unknown,,5.0,1.0,0.0027122321670735015,Unknown,Unknown,0,1
43232403,In ❤️ of West Village- Entire Apt,29007806514,unconfirmed,Jennifer,Manhattan,Greenwich Village,40.72868,-73.99901,United States,US,False,strict,Entire home/apt,2014.0,0.1826086956521739,$52 ,0.17821782178217824,0.1689453125,7/7/2019,5.21,4.0,1.0,0.0762137238947654,Unknown,Unknown,2,1
43243449,"Cozy private bedrooms, near JFK & LGA.",94563644232,verified,Lisa,Queens,Kew Gardens,40.70899,-73.82814,United States,US,False,moderate,Private room,2004.0,0.673913043478261,$165 ,0.1911764705882353,0.0,Unknown,,1.0,1.0,0.10170870626525631,Unknown,Unknown,1,1
43286529,Huge Loft Size Room with Private Bath in Hip Area!,84897906794,unconfirmed,Michael,Brooklyn,Bedford-Stuyvesant,40.69115,-73.94526,United States,US,True,flexible,Private room,2019.0,0.30260869565217396,$80 ,0.17821782178217824,0.189453125,5/27/2019,5.88,3.0,4.0,0.0027122321670735015,No Smoking Indoors,Unknown,2,1
43287633,Spacious Room in Stylish Brooklyn - Close to Train,52267576875,verified,Michael,Brooklyn,Bedford-Stuyvesant,40.69143,-73.94302,United States,US,False,moderate,Private room,2004.0,0.78,$189 ,0.17821782178217824,0.181640625,5/29/2019,5.65,5.0,4.0,0.0027122321670735015,"No smoking, No pets. Of course I want you to have a great time, but please no partying at the apartment. Guest must be cortious to other building tenants. The home is for you to have a comfortable place to relax, sleep, and use the amenities.",Unknown,1,1
43306411,My tiny Chateau,42970440712,verified,Vincent,Queens,Jackson Heights,40.74912,-73.88667,United States,US,False,flexible,Entire home/apt,2011.0,0.02260869565217391,$15 ,0.17821782178217824,0.197265625,6/24/2019,6.13,4.0,1.0,0.04149715215622458,Unknown,Unknown,2,1
43308068,LARGE 1BR Apt 25 Mins to Manhattan,45782555550,unconfirmed,Fabe,Brooklyn,Crown Heights,40.67749,-73.94386,United States,US,False,moderate,Entire home/apt,2015.0,0.6217391304347827,$153 ,0.20428072218986607,0.00390625,1/29/2017,0.12,1.0,1.0,0.10170870626525631,Unknown,Unknown,0,1
43359432,A Serene ambiance that will sooth your soul,31197198410,verified,Kessy-Ann,Brooklyn,East New York,40.66733,-73.88348,United States,US,False,strict,Entire home/apt,2003.0,0.5930434782608697,$146 ,0.17821782178217824,0.2041015625,6/15/2019,6.35,2.0,1.0,0.026037428803905617,"Our Herbivorian House manual with detailed rules and helpful information is present in each apartment.  The apartment must be left as clean as it was found, (especially the kitchen and bathroom) cleaning supplies are present in the apartment. (we are responsible for washing sheets and towels)  If you would rather not clean up after yourself please include an extra $100.00 for the cleaning Help. No loud or late night noises or parties. No additional guests No smoking. No red meat or strong smelling meats shall be cooked (the smell disturbs our primarily vegetarian guests) Pleasant behavior to all other building residents. Any questions assistance needed?.. please contact us, we are happy to help.",Unknown,0,1
43367717,Newly Renovate 2 Bedroom Apartment in Central Area,97706575002,unconfirmed,(Mary) Haiy,Brooklyn,Bay Ridge,40.63461,-74.02451,United States,US,True,flexible,Entire home/apt,2018.0,0.36086956521739133,$93 ,0.17821782178217824,0.18359375,6/24/2019,5.81,2.0,1.0,0.0827230810957418,Unknown,Unknown,0,1
43373240,Co-op Apartment in The Lombardy Hotel- 250 sq. ft.,52847775536,verified,Ian,Manhattan,Midtown,40.76195,-73.97148,United States,US,False,moderate,Entire home/apt,2003.0,0.12173913043478263,$38 ,0.17821782178217824,0.197265625,6/15/2019,6.4,1.0,3.0,0.05994033089232439,"Limitation of Liability Waiver: Owner makes no warranties to guest of any kind, whether express or implied, including any implied warranty of merchantability, fitness for a particular purpose or non-infringement. Owner does not warrant, and neither shall be liable, to guest or any third party for any unavailability or inoperability of the booking vendor's services, telecommunications systems or the internet, technical malfunction, computer error, corruption or loss of information, or other injury, damage or disruption of any kind to person or property arising from events beyond the reasonable control of owner. In no event shall owner be liable to guest for any indirect, incidental, consequential, special or exemplary damages, including, but not limited to, loss of profits, loss of savings or loss of business opportunity, even if such damages are foreseeable and whether or not such party has been advised of the possibility thereof. Owner's maximum aggregate liability hereunder shall not",Unknown,2,1
43396989,Luxury meets comfort in the heart of Williamsburg!,36816322716,verified,Tim,Brooklyn,Williamsburg,40.71361,-73.94804,United States,US,False,flexible,Private room,2022.0,0.3652173913043478,$94 ,0.17821782178217824,0.22265625,6/28/2019,6.97,2.0,3.0,0.09113100081366965,Unknown,Unknown,0,1
43397541,Private room in Williamsburg. Very close to train!,65368076787,unconfirmed,Tim,Brooklyn,Williamsburg,40.71326,-73.94947,United States,US,True,flexible,Private room,2011.0,0.6226086956521739,$153 ,0.17821782178217824,0.21484375,6/30/2019,6.71,1.0,3.0,0.09818280444806075,"No smoking, parties, or additional guests. No pets without prior approval. Please clean up after yourself in the shared spaces, as this is my home.",Unknown,0,1
43420185,"2 Bedrooms apt,Modern New Renovated",96494792738,verified,Frank W,Brooklyn,Bay Ridge,40.63447,-74.02455,United States,US,False,strict,Entire home/apt,2016.0,0.7086956521739131,$173 ,0.17821782178217824,0.2080078125,7/1/2019,6.55,2.0,1.0,0.08787632221318145,Unknown,Unknown,1,1
43425708,Ponerse las Pilas - VIVO NYC!!!,74126233892,verified,The Wrights,Brooklyn,Bedford-Stuyvesant,40.68955,-73.95117,United States,US,False,moderate,Private room,2008.0,0.045217391304347834,$20 ,0.1783634245777519,0.1904296875,6/21/2019,6.01,4.0,3.0,0.013561160835367507,"No smoking anywhere on the property is allowed including hallway, back porch, and driveway. Please take your shoes once you enter the apartment.",Unknown,2,1
43452219,"NYMT21-6 LUXURY! 1 bedroom,Cozy,Gym,doorman Ap-2",10383296545,verified,Laura,Manhattan,Hell's Kitchen,40.76383,-73.98947,United States,US,True,strict,Entire home/apt,2005.0,0.9669565217391305,$232 ,0.18462434478741993,0.0166015625,5/9/2019,0.54,4.0,12.0,0.0789259560618389,"Please, no alcohol on the premises. Also please don't be too loud at night.",Unknown,1,1
43460503,"Spacious 2 BR Clinton Hill Apartment-Brooklyn, NY",87239852676,verified,Edna + Isaiah,Brooklyn,Crown Heights,40.67923,-73.96286,United States,US,False,strict,Entire home/apt,2003.0,0.6721739130434783,$165 ,0.17821782178217824,0.2109375,6/30/2019,6.64,2.0,1.0,0.07241659886086249,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",Unknown,1,1
43463817,Beautiful Room in Modern Apartment,94716857146,unconfirmed,Gabriela,Brooklyn,Bedford-Stuyvesant,40.69413,-73.94481,United States,US,False,flexible,Private room,2020.0,0.04173913043478261,$20 ,0.17821782178217824,0.1494140625,6/23/2019,4.72,3.0,2.0,0.0027122321670735015,Unknown,Unknown,2,1
43483147,Cozy Quiet Room in the Big Apple on Broadway!!!,7380871118,verified,Mark & Will,Manhattan,Harlem,40.82914,-73.94736,United States,US,False,flexible,Private room,2012.0,0.268695652173913,$72 ,0.17865463016889926,0.1494140625,7/1/2019,4.74,2.0,2.0,0.036615134255492274,Unknown,Unknown,2,1
43493641,1.5 BATHRM SUNNY SPACIOUS ROOM BY SUBWAY,51459949747,unconfirmed,Golden&Mavy,Manhattan,Harlem,40.82284,-73.95546,United States,US,False,strict,Private room,2011.0,1.0,$240 ,0.1824403028538148,0.00390625,6/15/2019,0.14,4.0,2.0,0.10170870626525631,No Smoking No Pets,Unknown,1,1
43505792,"Stunning 1 Br, West Village Luxury w/ great views",68689725152,unconfirmed,Kevin,Manhattan,Greenwich Village,40.73317,-73.99813,United States,US,True,strict,Entire home/apt,2014.0,0.6000000000000001,$148 ,0.23121723937099592,0.0146484375,4/24/2018,0.49,3.0,1.0,0.0027122321670735015,Please keep premises clean.,Unknown,0,1
43515181,Cozy private room with King sizebed,52036764450,unconfirmed,Kary,Manhattan,East Village,40.72524,-73.97777,United States,US,False,flexible,Private room,2019.0,0.23043478260869568,$63 ,0.17821782178217824,0.2041015625,7/6/2019,6.45,4.0,1.0,0.05777054515866559,Unknown,Unknown,2,1
43642210,Bed-Stuy Style & Comfort 2bed Private Living Space,36406983993,unconfirmed,Mark,Brooklyn,Bedford-Stuyvesant,40.68792,-73.92411,United States,US,False,flexible,Entire home/apt,2006.0,0.9652173913043478,$232 ,0.1783634245777519,0.2080078125,6/29/2019,6.9,2.0,3.0,0.012747491185245458,Unknown,Unknown,1,1
43664854,"Bright, modern room with panoramic window",76756142868,verified,Kris,Queens,Maspeth,40.72254,-73.90561,United States,US,True,flexible,Private room,2018.0,0.9817391304347827,$236 ,0.1824403028538148,0.009765625,5/17/2019,0.33,3.0,2.0,0.1011662598318416,Unknown,Unknown,1,1
43672586,THANKSGIVING up to 6 GUESTS + HOT TUB + FIREPLACE,10747831674,verified,Samantha,Brooklyn,Clinton Hill,40.69487,-73.96572,United States,US,False,flexible,Private room,2022.0,0.6000000000000001,$148 ,0.23121723937099592,0.0,Unknown,,1.0,1.0,0.027122321670735017,Unknown,Unknown,0,1
43689708,Manhattan Landmark Sunny South facing Quiet Studio,97631341737,verified,Michael,Manhattan,Washington Heights,40.83493,-73.93859,United States,US,False,flexible,Entire home/apt,2011.0,0.0773913043478261,$28 ,0.1999126383226558,0.00390625,3/4/2019,0.25,5.0,19.0,0.09438567941415786,Unknown,Unknown,2,1
43742728,Large luxury private room in Williamsburg!,73984678005,unconfirmed,Tim,Brooklyn,Williamsburg,40.71341,-73.94824,United States,US,True,moderate,Private room,2010.0,0.12956521739130436,$40 ,0.17821782178217824,0.224609375,7/5/2019,7.28,4.0,3.0,0.09845402766476812,Unknown,Unknown,2,1
43755984,Private Room in Beautiful Brooklyn Private House.,6084201953,verified,Johari,Brooklyn,Bedford-Stuyvesant,40.68128,-73.91196,United States,US,False,moderate,Private room,2021.0,0.21391304347826087,$59 ,0.18680838672102507,0.0126953125,5/1/2019,0.42,1.0,4.0,0.01654461621914836,Check-in is after 3 PM Check-out is before 11 AM,Unknown,2,1
43779180,Romantic Rooftop Studio with 360 Brooklyn views!,93132599809,verified,Benjamin,Brooklyn,Gowanus,40.68275,-73.98562,United States,US,False,flexible,Entire home/apt,2008.0,0.9878260869565219,$237 ,0.17821782178217824,0.1748046875,6/27/2019,5.69,4.0,1.0,0.0027122321670735015,Unknown,Unknown,1,1
43793540,Peaches Paradise.,57117886640,unconfirmed,Claudette,Queens,Springfield Gardens,40.68203,-73.75437,United States,US,False,flexible,Private room,2015.0,0.4669565217391305,$117 ,0.17821782178217824,0.2978515625,7/7/2019,9.83,1.0,2.0,0.0951993490642799,Unknown,Unknown,0,1
43842142,Cozy Room Family Home LGA Airport NO CLEANING FEE,12232420320,verified,Danielle,Queens,East Elmhurst,40.76335,-73.87007,United States,US,False,strict,Private room,2010.0,0.7652173913043478,$186 ,0.17821782178217824,0.498046875,7/6/2019,16.22,5.0,5.0,0.0951993490642799,Unknown,Unknown,1,1
43865339,2 Beds Brooklyn Tree Lined Blk 15 min to Manhattan,3845282458,unconfirmed,Gerard,Brooklyn,Bedford-Stuyvesant,40.68493,-73.94403,United States,US,True,strict,Entire home/apt,2014.0,0.009565217391304351,$12 ,0.18258590564938848,0.0576171875,4/17/2018,1.92,4.0,1.0,0.056414429075128836,"Please keep shoes off while inside. Food should be kept in the kitchen/dining area. Be mindful of our great neighbors and keep noise to a reasonable level. No pets or smoking, please!",Unknown,2,1
43867548,Modern & Cozy Room in Elegant Apt in Astoria,82892090236,unconfirmed,Kirsten,Queens,Ditmars Steinway,40.77664,-73.90896,United States,US,False,flexible,Private room,2013.0,0.8260869565217392,$200 ,0.1824403028538148,0.0771484375,4/7/2019,2.55,2.0,2.0,0.0027122321670735015,"A few totally painless house rules:  - Please take your shoes off once inside the apartment. My apartment is kept very clean and tidy, so taking shoes off is essential to keeping it the same way for you and for me. - Kitchen is available for ""light use"" and ""vegetarian"" food only. You are free to bring in outside cooked food/meat. Please stack the dishes in the dishwasher to the left of the sink. Keep the kitchen and counters clean immediately after use. Food should be consumed only in the dining area and not in the room. - When leaving the apartment, please always lock the top lock on the door, shut off all the lights before you leave, if you open windows, please close and lock them before you leave the apartment. - Quiet time after 10pm. - NO SMOKING IN THE APARTMENT (You can smoke in the balcony area)!  - SADLY NO PETS!! - ABSOLUTELY NO PARTIES!!!",Unknown,1,1
43872519,CRAZY SPACE & CRAZY SUN IN BUSHWICK,87576679391,unconfirmed,Kim,Brooklyn,Bushwick,40.6957,-73.91875,United States,US,True,strict,Private room,2019.0,0.9669565217391305,$232 ,0.18171228887594643,0.0595703125,3/6/2018,1.96,4.0,1.0,0.0027122321670735015,Unknown,Unknown,1,1
43893506,"UWS Landmarked Townhouse 1BR, APT 3B",53628814708,unconfirmed,Lisa,Manhattan,Upper West Side,40.78297,-73.98141,United States,US,False,moderate,Entire home/apt,2013.0,0.5086956521739131,$127 ,0.1911764705882353,0.001953125,11/15/2017,0.07,3.0,8.0,0.036615134255492274,"- Bathroom and kitchen are shared, so please clean up after yourself immediately to respect the other guests!",Unknown,0,1
43894611,Private cozy room near LGA airport,50583741216,unconfirmed,Juel,Queens,East Elmhurst,40.76432,-73.87227,United States,US,True,strict,Private room,2007.0,0.9678260869565218,$233 ,0.17821782178217824,0.3251953125,6/24/2019,10.64,5.0,5.0,0.040412259289395173,No smoking in the unit ( strict)  No pets (strict)  No bringing guys inside (strict)  No open flame There is a $100 charge for lost key due to the tap system installed in building  Please keep your volume down to respect other neighbors,Unknown,1,1
43895163,Private large room near LGA airport with queen bed,33030677425,unconfirmed,Juel,Queens,East Elmhurst,40.76509,-73.8717,United States,US,False,strict,Private room,2020.0,0.4365217391304348,$110 ,0.17821782178217824,0.2490234375,6/23/2019,8.17,2.0,5.0,0.05017629509085978,Guests are encouraged to feel at home but be respectful and gentle.  A welcome sheet is provided in your room with useful information,Unknown,0,1
